SITE ID,datetime,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10,t+11,t+12,t+13,t+14,t+15,t+16,t+17,t+18,t+19,t+20,t+21,t+22,t+23,t+24,t+25,t+26,t+27,t+28,t+29,t+30,t+31,t+32,t+33,t+34,t+35,t+36,t+37,t+38,t+39,t+40,t+41,t+42,t+43,t+44,t+45,t+46,t+47,t+48,t+49,t+50,t+51,t+52,t+53,t+54,t+55,t+56,t+57,t+58,t+59,t+60,t+61,t+62,t+63,t+64,t+65,t+66,t+67,t+68,t+69,t+70,t+71,t+72
EPA001,2021-06-21 08:00:00,8.0,11.0,9.0,10.0,16.0,11.0,12.0,16.0,9.0,15.0,13.0,14.0,15.0,13.0,11.0,13.0,13.0,10.0,11.0,11.0,15.0,12.0,10.0,6.0,4.0,7.0,6.0,4.0,4.0,5.0,3.0,6.0,6.0,5.0,4.0,6.0,8.0,8.0,8.0,10.0,8.0,6.0,5.0,3.0,7.0,7.0,9.0,8.0,13.0,11.0,13.0,9.0,7.0,10.0,8.0,5.0,11.0,8.0,8.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,7.0,7.0,9.0
EPA002,2021-06-21 08:00:00,11.0,6.0,8.0,10.0,7.0,10.0,16.0,10.0,10.0,10.0,7.0,10.0,14.0,10.0,13.0,10.0,7.0,9.0,7.0,10.0,10.0,9.0,9.0,12.0,10.0,11.0,9.0,6.0,4.0,11.0,6.0,6.0,7.0,3.0,1.0,3.0,2.0,1.0,3.0,5.0,7.0,10.0,9.0,5.0,5.0,5.0,2.0,3.0,8.0,14.0,11.0,9.0,7.0,5.0,7.0,7.0,5.0,8.0,6.0,7.0,6.0,4.0,6.0,4.0,2.0,4.0,2.0,2.0,4.0,5.0,8.0,7.0
EPA003,2021-06-21 08:00:00,5.0,6.0,5.0,11.0,11.0,9.0,13.0,10.0,12.0,10.0,12.0,13.0,11.0,15.0,10.0,6.0,16.0,10.0,9.0,12.0,11.0,7.0,6.0,6.0,4.0,4.0,6.0,5.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,8.0,6.0,4.0,3.0,6.0,4.0,2.0,2.0,8.0,8.0,9.0,14.0,8.0,14.0,10.0,9.0,6.0,8.0,10.0,6.0,4.0,5.0,4.0,2.0,4.0,3.0,1.0,2.0,3.0,7.0,5.0,6.0,5.0,6.0
EPA004,2021-06-21 08:00:00,9.0,7.0,4.0,4.0,4.0,9.0,7.0,9.0,11.0,10.0,9.0,9.0,11.0,7.0,7.0,11.0,13.0,11.0,9.0,6.0,8.0,8.0,10.0,11.0,13.0,9.0,13.0,12.0,13.0,11.0,6.0,6.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,14.0,8.0,4.0,5.0,7.0,4.0,4.0,3.0,8.0,6.0,8.0,6.0,7.0,9.0,9.0,9.0,6.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0
EPA005,2021-06-21 08:00:00,6.0,1.0,4.0,5.0,9.0,10.0,14.0,10.0,12.0,11.0,10.0,9.0,10.0,12.0,10.0,10.0,10.0,9.0,10.0,11.0,14.0,15.0,12.0,18.0,18.0,13.0,12.0,7.0,7.0,6.0,5.0,7.0,6.0,5.0,6.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,7.0,8.0,8.0,3.0,4.0,4.0,4.0,4.0,12.0,8.0,6.0,6.0,3.0,3.0,4.0,3.0,4.0,7.0,4.0,3.0,2.0,1.0,2.0,6.0,6.0,5.0,3.0,6.0,8.0
EPA006,2021-06-21 08:00:00,4.0,4.0,8.0,7.0,8.0,9.0,7.0,8.0,10.0,16.0,12.0,9.0,12.0,11.0,10.0,15.0,9.0,11.0,11.0,13.0,10.0,7.0,13.0,9.0,10.0,16.0,15.0,8.0,10.0,9.0,7.0,6.0,6.0,5.0,6.0,5.0,4.0,4.0,2.0,5.0,6.0,6.0,7.0,10.0,8.0,5.0,6.0,6.0,9.0,8.0,8.0,9.0,7.0,7.0,7.0,4.0,5.0,3.0,6.0,9.0,11.0,10.0,5.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,8.0,9.0
EPA007,2021-06-21 08:00:00,10.82352941,10.85294118,10.88235294,10.91176471,10.94117647,10.97058824,11.0,12.0,23.0,12.0,12.0,10.0,11.0,8.0,15.0,10.0,12.0,17.0,11.0,8.0,10.0,14.0,10.0,11.0,13.0,10.0,16.0,7.0,7.0,9.0,6.0,10.0,10.0,11.0,10.0,8.0,8.0,3.0,3.0,9.0,8.0,5.0,9.0,8.0,7.0,5.0,5.0,8.0,11.0,9.0,13.0,11.0,10.0,9.0,9.0,14.0,10.0,10.0,6.0,3.0,5.0,8.0,5.0,6.0,5.0,2.0,5.0,6.0,8.0,5.0,4.0,6.0
EPA008,2021-06-21 08:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.631578947,2.263157895,2.894736842,3.526315789,4.157894737,4.789473684,5.421052632,6.052631579,6.684210526,7.315789474,7.947368421,8.578947368,9.210526316,9.842105263,10.47368421,11.10526316,11.73684211,12.36842105,13.0,15.0,14.0,13.0,10.0,6.0,6.0,9.0,8.0,5.0,4.0,4.0,4.0,4.0,6.0,8.0,8.0,7.0,8.0,5.0,5.0,8.0,11.0,13.0,15.0,5.0,9.0,8.0,5.0,5.0,8.0,10.0,14.0,9.0,7.0,7.0,5.0,3.0,5.0,5.0,4.0,4.0,2.0,5.0,5.0,10.0,9.0
EPA009,2021-06-21 08:00:00,4.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,12.0,10.0,8.0,10.0,15.0,10.0,10.0,9.0,13.0,10.0,7.0,9.0,9.0,10.0,10.0,10.0,7.0,7.0,11.0,10.0,13.0,8.0,4.0,4.0,1.0,2.0,7.0,4.0,7.0,7.0,5.0,5.0,3.0,1.0,2.0,5.0,5.0,8.0,5.0,2.0,3.0,7.0,5.0,8.0,10.0,13.0,10.0,5.0,4.0,6.0,4.0,3.0,3.0,2.0,1.0,6.0,6.0,5.0,4.0,1.0,4.0,3.0,2.0,6.0
EPA010,2021-06-21 08:00:00,4.0,2.0,8.0,11.0,11.0,10.0,9.0,8.0,9.0,11.0,10.0,11.0,10.0,7.0,6.0,3.0,7.0,8.0,10.0,9.0,6.0,7.0,4.0,3.0,5.0,8.0,12.0,9.0,7.0,3.0,2.0,6.0,7.0,8.0,7.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,7.0,5.0,10.0,6.0,10.0,8.0,7.0,10.0,7.0,7.0,5.0,5.0,8.0,9.0,12.0,8.0,5.0,3.0,4.0,5.0,6.0,5.0,5.0,5.0,3.0,2.0,2.0,4.0,5.0
