SITE ID,datetime,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10,t+11,t+12,t+13,t+14,t+15,t+16,t+17,t+18,t+19,t+20,t+21,t+22,t+23,t+24,t+25,t+26,t+27,t+28,t+29,t+30,t+31,t+32,t+33,t+34,t+35,t+36,t+37,t+38,t+39,t+40,t+41,t+42,t+43,t+44,t+45,t+46,t+47,t+48,t+49,t+50,t+51,t+52,t+53,t+54,t+55,t+56,t+57,t+58,t+59,t+60,t+61,t+62,t+63,t+64,t+65,t+66,t+67,t+68,t+69,t+70,t+71,t+72
EPA001,2021-06-19 08:00:00,8.0,11.0,9.0,8.0,10.0,7.0,8.0,6.0,8.0,11.0,11.0,12.0,10.0,14.0,8.0,7.0,7.0,7.0,9.0,9.0,7.0,7.0,6.0,5.0,10.0,10.0,11.0,12.0,10.0,12.0,10.0,11.0,10.0,11.0,9.0,11.0,10.0,8.0,11.0,10.0,11.0,11.0,10.0,23.0,21.0,8.0,15.0,9.0,8.0,11.0,9.0,10.0,16.0,11.0,12.0,16.0,9.0,15.0,13.0,14.0,15.0,13.0,11.0,13.0,13.0,10.0,11.0,11.0,15.0,12.0,10.0,6.0
EPA002,2021-06-19 08:00:00,11.0,8.0,5.0,1.0,3.0,5.0,8.0,6.0,5.0,7.0,12.0,10.0,8.0,10.0,8.0,6.0,7.0,14.0,7.0,4.0,7.0,8.0,6.0,8.0,8.0,7.0,11.0,9.0,6.0,4.0,6.0,13.0,13.0,12.0,10.0,8.0,8.0,12.0,8.0,6.0,7.0,8.0,24.0,10.0,14.0,12.0,8.0,4.0,11.0,6.0,8.0,10.0,7.0,10.0,16.0,10.0,10.0,10.0,7.0,10.0,14.0,10.0,13.0,10.0,7.0,9.0,7.0,10.0,10.0,9.0,9.0,12.0
EPA003,2021-06-19 08:00:00,7.0,8.0,11.0,8.0,9.0,8.0,11.0,8.0,11.0,11.0,14.0,11.0,12.0,7.0,9.0,8.0,9.0,7.0,5.0,6.0,9.0,8.0,8.0,7.0,7.0,9.0,11.0,6.0,10.0,9.0,10.0,9.0,6.0,6.0,7.0,8.0,10.0,10.0,8.0,11.0,9.0,10.0,6.0,7.0,10.0,9.0,5.0,5.0,5.0,6.0,5.0,11.0,11.0,9.0,13.0,10.0,12.0,10.0,12.0,13.0,11.0,15.0,10.0,6.0,16.0,10.0,9.0,12.0,11.0,7.0,6.0,6.0
EPA004,2021-06-19 08:00:00,4.0,8.0,9.0,6.0,3.0,3.0,7.0,6.0,4.0,6.0,9.0,8.0,14.0,10.0,8.0,6.0,7.0,8.0,8.0,9.0,9.0,11.0,8.0,7.0,7.0,8.0,6.0,4.0,7.0,7.0,9.0,8.0,10.0,8.0,8.0,9.0,10.0,10.0,12.0,10.0,8.0,9.0,8.0,8.0,8.0,11.0,10.0,12.0,9.0,7.0,4.0,4.0,4.0,9.0,7.0,9.0,11.0,10.0,9.0,9.0,11.0,7.0,7.0,11.0,13.0,11.0,9.0,6.0,8.0,8.0,10.0,11.0
EPA005,2021-06-19 08:00:00,9.0,6.0,10.0,8.0,7.0,11.0,7.0,4.0,8.0,10.0,8.0,12.0,8.0,6.0,5.0,9.0,8.0,5.0,4.0,5.0,3.0,5.0,14.0,9.0,8.0,6.0,5.0,6.0,4.0,9.0,13.0,9.0,10.0,11.0,9.0,6.0,11.0,11.0,9.0,9.0,9.0,65.0,8.0,7.0,7.0,10.0,12.0,11.0,6.0,1.0,4.0,5.0,9.0,10.0,14.0,10.0,12.0,11.0,10.0,9.0,10.0,12.0,10.0,10.0,10.0,9.0,10.0,11.0,14.0,15.0,12.0,18.0
EPA006,2021-06-19 08:00:00,6.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,8.0,8.0,11.0,8.0,7.0,9.0,6.0,7.0,5.0,7.0,10.0,7.0,9.0,7.0,11.0,9.0,9.0,8.0,5.0,5.0,5.0,4.0,6.0,10.0,8.0,8.0,9.0,10.0,9.0,10.0,8.0,15.0,5.0,12.0,32.0,4.0,9.0,10.0,11.0,7.0,4.0,4.0,8.0,7.0,8.0,9.0,7.0,8.0,10.0,16.0,12.0,9.0,12.0,11.0,10.0,15.0,9.0,11.0,11.0,13.0,10.0,7.0,13.0,9.0
EPA007,2021-06-19 08:00:00,9.411764706,9.441176471,9.470588235,9.5,9.529411765,9.558823529,9.588235294,9.617647059,9.647058824,9.676470588,9.705882353,9.735294118,9.764705882,9.794117647,9.823529412,9.852941176,9.882352941,9.911764706,9.941176471,9.970588235,10.0,10.02941176,10.05882353,10.08823529,10.11764706,10.14705882,10.17647059,10.20588235,10.23529412,10.26470588,10.29411765,10.32352941,10.35294118,10.38235294,10.41176471,10.44117647,10.47058824,10.5,10.52941176,10.55882353,10.58823529,10.61764706,10.64705882,10.67647059,10.70588235,10.73529412,10.76470588,10.79411765,10.82352941,10.85294118,10.88235294,10.91176471,10.94117647,10.97058824,11.0,12.0,23.0,12.0,12.0,10.0,11.0,8.0,15.0,10.0,12.0,17.0,11.0,8.0,10.0,14.0,10.0,11.0
EPA008,2021-06-19 08:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.631578947,2.263157895,2.894736842,3.526315789,4.157894737,4.789473684,5.421052632,6.052631579,6.684210526,7.315789474,7.947368421,8.578947368,9.210526316,9.842105263,10.47368421,11.10526316,11.73684211
EPA009,2021-06-19 08:00:00,5.0,5.0,6.0,5.0,5.0,7.0,7.0,6.0,7.0,5.0,8.0,8.0,7.0,7.0,8.0,10.0,11.0,8.0,5.0,3.0,5.0,8.0,17.0,9.0,10.0,9.0,4.0,7.0,9.0,10.0,9.0,8.0,11.0,8.0,8.0,7.0,7.0,15.0,9.0,11.0,10.0,15.0,12.0,9.0,9.0,7.0,4.0,6.0,4.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,12.0,10.0,8.0,10.0,15.0,10.0,10.0,9.0,13.0,10.0,7.0,9.0,9.0,10.0,10.0,10.0
EPA010,2021-06-19 08:00:00,8.0,12.0,9.0,9.0,7.0,7.0,8.0,7.0,10.0,7.0,7.0,9.0,10.0,7.0,9.0,7.0,10.0,8.0,7.0,6.0,8.0,7.0,9.0,8.0,11.0,7.0,8.0,7.0,7.0,8.0,12.0,13.0,14.0,11.0,8.0,7.0,8.0,9.0,10.0,10.0,7.0,5.0,9.0,8.0,10.0,9.0,8.0,6.0,4.0,2.0,8.0,11.0,11.0,10.0,9.0,8.0,9.0,11.0,10.0,11.0,10.0,7.0,6.0,3.0,7.0,8.0,10.0,9.0,6.0,7.0,4.0,3.0
